Protein,p_value,q_value,fold_change
sp|Q9CXF0|KYNU_MOUSE,0.09202386721324433,1.0,-0.003868074827492999
sp|Q3ULD5|MCCB_MOUSE,0.9854105417340856,1.0,-1.0675926156117772
sp|P26638|SYSC_MOUSE,0.017513997473495288,1.0,1.938870838072173
sp|Q8K157|GALM_MOUSE,0.05599641885282114,1.0,1.4043934623521075
sp|Q9QZ85|IIGP1_MOUSE,0.2946809846201008,1.0,0.0045297696665673
tr|Q8R5I6|Q8R5I6_MOUSE,0.001703159330738209,0.22123465407121626,2.889651457713569
sp|Q91V76|CK054_MOUSE,0.22110093587713178,1.0,0.5194876276920155
sp|P23492|PNPH_MOUSE,0.15676724016591165,1.0,0.38256001953924645
sp|Q9CYR6|AGM1_MOUSE,0.7495451668613704,1.0,-0.7900624414398383
sp|P48774|GSTM5_MOUSE,0.005584204577000218,0.5671832607891615,2.8112651754289777
sp|Q61838|PZP_MOUSE,0.47069435424371975,1.0,-0.26480603768943567
sp|P57776|EF1D_MOUSE,0.6111887955180646,1.0,0.23505680555570763
sp|P80316|TCPE_MOUSE,0.5747488225082247,1.0,-0.6584368698443086
sp|Q9R0P5|DEST_MOUSE,0.5859481043545502,1.0,-1.0256309038886027
sp|Q99L13|3HIDH_MOUSE,0.8966690933274019,1.0,-3.020867335753432
sp|Q920E5|FPPS_MOUSE,0.7068325848088914,1.0,-0.6899002552364468
