Protein,p_value,q_value,fold_change
sp|P07703|RPAC1_YEAST,0.7980920641911771,1.0,-0.15476644525852498
sp|Q03558|OYE2_YEAST,0.008134230606749351,1.0,0.17239721950714484
sp|P35179|SC61G_YEAST,0.5419229335346412,1.0,-0.036621543284088176
sp|P38858|SOL3_YEAST,0.6364657475704125,1.0,-0.1060895157455235
sp|P29704|FDFT_YEAST,0.10031927827486817,1.0,-0.3991891655622801
sp|P39744|NOC2_YEAST,0.03327379948800051,1.0,0.736383091758638
sp|P25586|KRR1_YEAST,0.9364901077566292,1.0,0.08801494604133353
sp|P23254|TKT1_YEAST,0.9796359872311169,1.0,0.014295082373483266
sp|P38631|FKS1_YEAST,0.6017291293336466,1.0,0.24119649095180762
sp|P38715|GRE3_YEAST,0.07090513632700506,1.0,0.216832579230664
sp|P40991|NOP2_YEAST,0.00969747974636859,1.0,0.6302653583695825
sp|O14467|MBF1_YEAST,0.05777403823848001,1.0,0.27451839567361197
sp|P43535|GCN20_YEAST,0.7827780002819154,1.0,-0.25043239653951704
sp|P25087|ERG6_YEAST,0.44829591489129994,1.0,-0.1910248889331263
sp|P43561|FET5_YEAST,0.03161729155115757,1.0,0.39064554366280557
sp|P39743|RV167_YEAST,0.2718388335767892,1.0,-0.30606096216526524
sp|P38817|GGA2_YEAST,0.06523995119142767,1.0,0.442106628025952
sp|P02992|EFTU_YEAST,0.6964905597529316,1.0,-0.04386859331819183
sp|P34087|RPB7_YEAST,0.838783462989857,1.0,-0.3832127590045218
sp|P25375|PRTD_YEAST,0.45538633736588074,1.0,-0.15313286710771123
sp|P36018|YPT52_YEAST,0.026470593598161937,1.0,0.8841993303131783
sp|P48164|RS7B_YEAST,0.4155928447268875,1.0,-0.0947020928585675
sp|P53860|PDR16_YEAST,0.08770852832543026,1.0,0.5676509463744415
sp|P18239|ADT2_YEAST,0.3237142945934477,1.0,-0.05049081561954196
sp|P26637|SYLC_YEAST,0.29639648343618186,1.0,0.05587533949704347
sp|P38791|DHYS_YEAST,0.3048712271131966,1.0,-0.9270138643103435
sp|Q06252|YL179_YEAST,0.3183752216119667,1.0,0.030966056596818465
sp|Q03690|CLU_YEAST,0.9191975734777647,1.0,0.011761738905877093
sp|P48837|NUP57_YEAST,0.5119830835607044,1.0,0.1166731106633699
sp|Q01662|MAP1_YEAST,0.840934542088982,1.0,-0.5120988647429641
sp|P05694|METE_YEAST,0.28309051347642983,1.0,-0.04943518632778337
sp|P50085|PHB2_YEAST,0.056272756142220125,1.0,0.6595346666881969
sp|P20081|FKBP_YEAST,0.7322596342731842,1.0,0.049124803115345374
sp|P21965|MCK1_YEAST,0.9624909724864652,1.0,-0.10425976089854494
sp|P38286|MKAR_YEAST,0.1511174236454997,1.0,-0.07512214652532023
sp|Q99383|HRP1_YEAST,0.8573917537828176,1.0,-0.9234629022387928
sp|P38986|ASPG1_YEAST,0.45210107764281127,1.0,-0.0036688082561115998
sp|P29952|MPI_YEAST,0.869502744468257,1.0,-0.0020314037184236966
sp|P53622|COPA_YEAST,0.6747152684793465,1.0,-0.41127623742384567
sp|P22768|ASSY_YEAST,0.05147036708276548,1.0,0.1750249636473722
sp|P32454|APE2_YEAST,0.9459070674386997,1.0,-0.2304651007187104
sp|P38788|SSZ1_YEAST,0.5064993240298887,1.0,0.019145665965369575
sp|P39517|DHH1_YEAST,0.6349285884976559,1.0,-0.6075583228742705
sp|Q05359|ERP1_YEAST,0.023464661831344758,1.0,0.18473644204423856
sp|Q12285|MDY2_YEAST,0.7745228798087354,1.0,-0.006706787345702736
sp|P47079|TCPQ_YEAST,0.3192546270109776,1.0,-0.07136470006762757
sp|P40462|TM108_YEAST,0.9430646727072804,1.0,-0.0451753465180289
sp|Q08208|NOP12_YEAST,0.4840028135147898,1.0,-0.10278842899496077
sp|P07260|IF4E_YEAST,0.23270486732536153,1.0,0.05917004566438701
sp|Q12466|TCB1_YEAST,0.7007224419867025,1.0,0.2099112758930053
sp|P41940|MPG1_YEAST,0.6195637260088647,1.0,-0.5190184840391812
sp|P40961|PHB1_YEAST,0.6762563788510914,1.0,-0.2159777539387049
sp|P38333|ENP1_YEAST,0.11516693081401948,1.0,0.4906976869697601
sp|P07213|TOM70_YEAST,0.12609054100473588,1.0,0.3593815200656351
sp|Q12464|RUVB2_YEAST,0.07374571099625278,1.0,0.19228799991519216
sp|P14907|NSP1_YEAST,0.9976495478528986,1.0,-1.5685586272154994
sp|P06780|RHO1_YEAST,0.051011019952172054,1.0,0.5875022843759794
sp|P14540|ALF_YEAST,0.6848972867922262,1.0,-0.07840912620152593
sp|P53598|SUCA_YEAST,0.185322617860356,1.0,0.1773515027548728
sp|P32614|FRDS_YEAST,0.012699443093366191,1.0,0.7150342679193672
sp|P18759|SEC18_YEAST,0.6832416854317879,1.0,-0.04861902144965802
sp|P32471|EF1B_YEAST,0.21469143184659367,1.0,-0.026789300776977498
sp|P38088|SYG_YEAST,0.2534771525160085,1.0,0.00837394038544584
sp|P53235|EIF2A_YEAST,0.5680052046288324,1.0,-0.4362089566457943
sp|P47018|MTC1_YEAST,0.811620312320127,1.0,-0.3358534618683386
sp|P39079|TCPZ_YEAST,0.19371088455761415,1.0,-0.024747580026690308
sp|P50094|IMDH4_YEAST,0.7418925327404535,1.0,-0.4687931655891037
sp|P53252|PIL1_YEAST,0.04511092988249229,1.0,-0.011303645660078385
sp|P10591|HSP71_YEAST,0.5979959366084189,1.0,-0.27216648183436415
sp|Q06489|MTNA_YEAST,0.9632546998825976,1.0,-1.0125191805407934
sp|P26784|RL16A_YEAST,0.7581179775243971,1.0,0.09199033050035103
sp|Q08985|SAM4_YEAST,0.5661456292991977,1.0,-0.018889010567818332
sp|Q08193|GAS5_YEAST,0.005218049948108437,0.9048355003278592,0.442905458011448
sp|P46969|RPE_YEAST,0.7604884740208071,1.0,0.17625091280663518
sp|P41807|VATH_YEAST,0.82474292631204,1.0,0.10875443778063065
sp|P29509|TRXB1_YEAST,0.2162193490053356,1.0,0.04435840570489944
sp|P40581|GPX3_YEAST,0.3368668130613328,1.0,0.28439645173000905
sp|P41811|COPB2_YEAST,0.06810656691549816,1.0,0.05135200171284238
sp|P35719|MRP8_YEAST,0.19629827357314572,1.0,0.16636046098298873
sp|P00937|TRPG_YEAST,0.7828867430173012,1.0,-0.5796922630440209
sp|P32457|CDC3_YEAST,0.8069721036772237,1.0,-0.7520382011278901
sp|Q08220|GSHB_YEAST,0.5144768591864531,1.0,-0.18402665127929
sp|P01123|YPT1_YEAST,0.9351496609201043,1.0,-1.4231903070514869
sp|Q03640|TCB3_YEAST,0.7837103631364769,1.0,-0.37015083880536714
sp|P32473|ODPB_YEAST,0.7637086567043977,1.0,-0.09786812987166416
sp|P34760|TSA1_YEAST,0.37913162140038636,1.0,-0.08677738126002565
sp|P33775|PMT1_YEAST,0.02360619533747905,1.0,0.4483329249449093
sp|P38968|SEC31_YEAST,0.2916842913370171,1.0,0.053085503476523146
sp|Q00055|GPD1_YEAST,0.6875607344560681,1.0,0.11088420283488087
sp|Q02776|TIM50_YEAST,0.016575969668579844,1.0,0.6575345630566884
sp|P00812|ARGI_YEAST,0.4580230569704843,1.0,-0.1087595412921137
sp|P25342|CDC10_YEAST,0.7235427361797088,1.0,-0.06326838980562677
sp|Q04493|PFD5_YEAST,0.4200792131245955,1.0,-0.3013349717905361
sp|P32337|IMB3_YEAST,0.835872114558436,1.0,-0.3466166005987361
sp|Q03835|GLRX3_YEAST,0.44160437948741216,1.0,-0.5434807884594814
sp|Q12746|PGA3_YEAST,0.5119560388731952,1.0,-0.006036119475530732
P00167ups|CYB5_HUMAN_UPS,0.0004780781267779546,0.16758591301596304,3.328514049944971
sp|P25379|STDH_YEAST,0.9012146131005115,1.0,-0.612335398555409
sp|Q12159|YRA1_YEAST,0.9354384323784973,1.0,-0.16155063950860185
sp|P33892|GCN1_YEAST,0.1581010728027875,1.0,-0.02551393470248726
sp|P38934|BFR1_YEAST,0.028434463212467044,1.0,0.35020527913507127
sp|P15180|SYKC_YEAST,0.7229661302114159,1.0,-0.6139415452639936
sp|P38075|PDX3_YEAST,0.8580523857453747,1.0,-0.36642164938047017
sp|P39958|GDI1_YEAST,0.019518853016355114,1.0,0.7330792044936176
sp|P38221|CDS1_YEAST,0.9852246500782254,1.0,-0.27011468489280926
sp|P23248|RS3A2_YEAST,0.5308247325701931,1.0,0.019212171542283586
sp|P53131|PRP43_YEAST,0.5166519644009351,1.0,-0.29549048154559454
sp|Q03161|YMY9_YEAST,0.16265737892754337,1.0,-0.005376252019696182
sp|P32568|SNQ2_YEAST,0.5965887183071532,1.0,0.061902733218180114
sp|P40517|YRB2_YEAST,0.6280182520288975,1.0,0.22236372109200175
sp|P10081|IF4A_YEAST,0.8462160239948159,1.0,-0.15799297452238223
sp|P25605|ILV6_YEAST,0.484748201401915,1.0,-0.058145967856820135
sp|P39990|SNU13_YEAST,0.39265259745893627,1.0,0.11411311949701286
P99999ups|CYC_HUMAN_UPS,4.225717686364599e-05,0.044965987668122064,3.259194591695545
sp|P53090|ARO8_YEAST,0.6694986031753809,1.0,0.03626325599166255
P62937ups|PPIA_HUMAN_UPS,0.001635173719080165,0.41716885106114365,2.3921277041420823
sp|Q02931|UTP17_YEAST,0.04304456657487773,1.0,0.25575972289569426
sp|P05626|ATPF_YEAST,0.6225838013494227,1.0,-0.014863161550985401
sp|P25293|NAP1_YEAST,0.16770766920707159,1.0,0.11641156657906097
sp|P04807|HXKB_YEAST,0.8514339347254977,1.0,-0.22298738010469243
sp|P12754|EI2BD_YEAST,0.9955374284170806,1.0,-0.7546476428211335
sp|P09733|TBA1_YEAST,0.3698645704435374,1.0,-0.08965666084292796
sp|P39929|SNF7_YEAST,0.7348258619124719,1.0,-0.30161288645948225
sp|P53615|CAN_YEAST,0.08274657678432391,1.0,-0.04852676840218706
sp|P28272|PYRD_YEAST,0.04899112934814701,1.0,0.8000410026974887
sp|P28834|IDH1_YEAST,0.7951573948175759,1.0,-0.40558687147647177
sp|P38626|NCB5R_YEAST,0.05640828563785145,1.0,0.427678646590516
sp|P38197|PLPHP_YEAST,0.00470703727321563,0.881827913302427,0.9889016670192028
sp|P00958|SYMC_YEAST,0.5190912278578783,1.0,-0.1486287486116272
sp|P51601|GCH1_YEAST,0.05390521394384319,1.0,0.41735708879012456
sp|P40327|PRS4_YEAST,0.9807595726145872,1.0,-0.37761812330360306
sp|Q03655|GAS3_YEAST,0.7024222589817588,1.0,0.1112097540038756
sp|P34216|EDE1_YEAST,0.4070953118568603,1.0,-0.1441705582741939
sp|P07262|DHE4_YEAST,0.8645577084518911,1.0,-0.143313710225067
sp|P28777|AROC_YEAST,0.9406003845823186,1.0,-0.18819267845982512
sp|P32381|ARP2_YEAST,0.10171463850211573,1.0,0.31422536533098305
sp|P12695|ODP2_YEAST,0.2933526915527324,1.0,0.006771235005321127
sp|P54885|PROA_YEAST,0.29060754201642675,1.0,0.12426588202621199
sp|P07342|ILVB_YEAST,0.10958433810634187,1.0,-0.36360830023783974
sp|P53081|NIF3_YEAST,0.13829754297809763,1.0,0.2444891250493854
sp|Q01477|UBP3_YEAST,0.39976871053957275,1.0,-0.030622599364468428
sp|P23542|AATC_YEAST,0.150190027793804,1.0,-0.1970427280483868
sp|P47143|ADK_YEAST,0.8486802556220401,1.0,0.02952059406512646
sp|P39007|STT3_YEAST,0.9549724054509648,1.0,-0.5222247704686461
sp|P32565|RPN2_YEAST,0.05446511187048859,1.0,0.08081584781791919
sp|P32466|HXT3_YEAST,0.8955696640776216,1.0,-1.1601897688314846
sp|P38203|LSM2_YEAST,0.006716807594555283,1.0,2.098988558386022
sp|P22943|HSP12_YEAST,0.40926665869169265,1.0,0.1333942924693877
sp|P33299|PRS7_YEAST,0.4265186121815644,1.0,0.19887809986666216
REV__sp|P33892|GCN1_YEAST,0.003497872853160052,0.7281112041068889,0.9267862081057743
sp|P38624|PSB1_YEAST,0.4805744997153303,1.0,0.2695454326741942
sp|P49573|CTR1_YEAST,0.8241074037056146,1.0,-0.18900208468109034
sp|P12945|NAT1_YEAST,0.27195674603884956,1.0,0.20721950284087393
sp|P40093|YEY6_YEAST,0.9194305563031333,1.0,0.1750894483238703
sp|Q12265|KPR5_YEAST,0.48904384807308887,1.0,-0.7594456202402964
sp|P30822|XPO1_YEAST,0.7008598720038762,1.0,-0.24134703001705216
sp|P17076|RL8A_YEAST,0.9837760036355739,1.0,-0.769654622716553
sp|Q06218|DBP9_YEAST,0.9642931807723902,1.0,-0.6937709144192175
sp|P33204|ARPC4_YEAST,0.04076825641103869,1.0,0.18481041294316292
sp|P10869|AK_YEAST,0.006992173833946794,1.0,0.9625588969113691
sp|Q04869|YM94_YEAST,0.10700429433066828,1.0,-0.06203203106508148
P01008ups|ANT3_HUMAN_UPS,0.05461109518366449,1.0,1.1656433365310601
sp|P07256|QCR1_YEAST,0.8396820768769091,1.0,-0.2640071152162964
sp|P40970|LCB2_YEAST,0.014142114461207675,1.0,0.8507393358074129
sp|P49435|APT1_YEAST,0.21665761616954268,1.0,0.2103033281108977
sp|P47122|GPN1_YEAST,0.8846840440328213,1.0,-0.21637231349428898
sp|P32915|SC61A_YEAST,0.3871376213087021,1.0,-0.5868727868754702
sp|Q06406|LSM6_YEAST,0.8277762056319657,1.0,-0.04057327850712156
sp|P31412|VATC_YEAST,0.010288542417757982,1.0,0.2293462535928986
sp|P40047|ALDH5_YEAST,0.9226877454874968,1.0,-0.272541731925576
sp|P33201|MRT4_YEAST,0.6906479911187675,1.0,-0.0051835073866133285
sp|P41819|DIM1_YEAST,0.9478362758014521,1.0,-0.025752441738874882
sp|P16550|APA1_YEAST,0.3430686822657279,1.0,-0.45732537449533195
sp|Q12377|RPN6_YEAST,0.0871926922845797,1.0,0.15245577398322396
sp|Q08641|AB140_YEAST,0.020166708366869037,1.0,0.3139313256158247
sp|P53184|PNC1_YEAST,0.4956675404802928,1.0,0.18588256180419727
sp|P07273|TFS2_YEAST,0.09005233656587497,1.0,0.35929863197152717
sp|P00359|G3P3_YEAST,0.9252466419656868,1.0,0.028714359409897305
sp|P28707|SBA1_YEAST,0.3994229825289672,1.0,0.029384181098504786
sp|P12385|ERF1_YEAST,0.031523053025618204,1.0,0.537737690252643
sp|P43616|DUG1_YEAST,0.3062109526575614,1.0,-0.0997315465784494
sp|P53852|SYC_YEAST,0.027887839950168927,1.0,0.2658400201307378
sp|P28319|CWP1_YEAST,0.7894274073163513,1.0,0.21246776709407955
sp|P32495|NHP2_YEAST,0.9861517730188535,1.0,-0.5448057751983514
sp|P50095|IMDH3_YEAST,0.9153742170980298,1.0,-0.4418988299737414
sp|P48836|VATG_YEAST,0.08720041467028766,1.0,-0.09329574598500515
sp|P32939|YPT7_YEAST,0.7418029075044766,1.0,-0.10712675687468831
sp|P32558|SPT16_YEAST,0.33489418536616106,1.0,0.38158637322462347
sp|P14743|NMT_YEAST,0.16406519335906686,1.0,0.21829706544235883
sp|P34227|PRX1_YEAST,0.7077168465452235,1.0,-0.2155431746973561
sp|P09624|DLDH_YEAST,0.9754377933442523,1.0,-0.08497079120571094
sp|P39729|RBG1_YEAST,0.7612788149026605,1.0,-0.10215597413570165
sp|P07347|ARD1_YEAST,0.06443439800551962,1.0,0.15341403059281333
sp|Q02326|RL6A_YEAST,0.930751283854758,1.0,-0.2720469033131039
sp|P02309|H4_YEAST,0.3878863307568958,1.0,-0.1216902777167288
sp|Q05016|YM71_YEAST,0.577841074031813,1.0,-0.012214884318003685
sp|P38264|PHO88_YEAST,0.3071249951578594,1.0,0.014399614755588807
sp|P06101|CDC37_YEAST,0.09465423495285985,1.0,0.13157558688984258
sp|Q06344|ESF1_YEAST,0.016072451099312435,1.0,0.3519339692781891
sp|P38427|TSL1_YEAST,0.0003385053624841129,0.14634559675783385,2.627555386777023
P04040ups|CATA_HUMAN_UPS,0.0005069077976647921,0.16758591301596304,2.8835946167052042
sp|P47176|BCA2_YEAST,0.8956061439960649,1.0,-0.47154607783761515
sp|P19524|MYO2_YEAST,0.9548976356374277,1.0,-0.3918105263690717
sp|P02557|TBB_YEAST,0.18775147103548584,1.0,0.3948851900040348
sp|P50861|RIB4_YEAST,0.03864785776180676,1.0,-0.06579324906449575
sp|P11412|G6PD_YEAST,0.9657872247123195,1.0,-0.6084787980790711
sp|P09064|IF2B_YEAST,0.0971795258812377,1.0,0.343792228343801
sp|P53883|NOP13_YEAST,0.03141495516090526,1.0,0.6116406368178069
P12081ups|SYHC_HUMAN_UPS,3.096011047094773e-05,0.044965987668122064,2.53317919656228
sp|P39986|ATC6_YEAST,0.4473502413496067,1.0,0.09939765806734524
sp|Q05905|HRI1_YEAST,0.021671085458367486,1.0,-0.2744895963180083
sp|P38910|CH10_YEAST,0.5003522609524804,1.0,0.13063387759653633
sp|P20606|SAR1_YEAST,0.9012365152636326,1.0,0.08076286327884041
sp|P14742|GFA1_YEAST,0.5955368757318056,1.0,-0.11332876310175226
sp|P17891|CLC1_YEAST,0.7713491920682662,1.0,0.10065145004140064
sp|P25491|MAS5_YEAST,0.7867763116339793,1.0,-0.03594079934365624
sp|P34730|BMH2_YEAST,0.9310705005462451,1.0,-0.018595721576602386
sp|P02406|RL28_YEAST,0.7880569950098462,1.0,0.08522857442528035
sp|P15703|BGL2_YEAST,0.34775621812771507,1.0,0.06368930908559456
sp|P47154|STE24_YEAST,0.03856280859606798,1.0,0.22339113594062088
sp|P07257|QCR2_YEAST,0.23528869777664932,1.0,0.09350095435756707
sp|P15565|TRM1_YEAST,0.378047912243647,1.0,-0.06841057604678369
sp|P41057|RS29A_YEAST,0.06096374983331744,1.0,0.033271134507444344
sp|P46672|ARC1_YEAST,0.6500998523905168,1.0,-0.20274132024276328
sp|P40215|NDH1_YEAST,0.025693673254491376,1.0,0.6112143141818784
sp|P32368|SAC1_YEAST,0.4625121372790527,1.0,-0.06783504649515532
sp|P35723|YET1_YEAST,0.9285601812652297,1.0,-0.7191295467970003
sp|P53691|PPID_YEAST,0.047656876737514176,1.0,0.341380456176816
sp|P36114|YKR18_YEAST,0.02425548936248582,1.0,0.5142030279617055
sp|P30656|PSB5_YEAST,0.11003942575794473,1.0,0.03268201895395606
sp|P42945|UTP10_YEAST,0.7012494778126767,1.0,-0.16711996020311437
sp|Q12117|MRH1_YEAST,0.8308806370865376,1.0,-1.1617983311428066
sp|P25373|GLRX1_YEAST,0.12119619330427027,1.0,-0.13837627935666852
sp|P49090|ASNS2_YEAST,0.714608243448884,1.0,-0.26718066817988806
sp|P22217|TRX1_YEAST,0.3971149393281523,1.0,-0.0601125386742547
sp|P39109|YCFI_YEAST,0.6808389492327005,1.0,-0.5965862971675242
sp|Q06205|FKBP4_YEAST,0.7686393318401862,1.0,-0.5236981770532539
CON__P00761,0.2791928289858369,1.0,0.2339282040421574
sp|P38764|RPN1_YEAST,0.024936458931090876,1.0,0.26020221076340605
sp|P13298|PYRE_YEAST,0.4344942013724771,1.0,0.03008909964805273
sp|P21243|PSA1_YEAST,0.3027193911583753,1.0,0.1893776275448822
sp|Q04636|POB3_YEAST,0.6344971158142481,1.0,-0.23241646613044065
sp|P38013|AHP1_YEAST,0.8009602484167128,1.0,0.0980687009068421
sp|Q03862|ARX1_YEAST,0.6030946641386534,1.0,-0.018428269326234314
sp|P38707|SYNC_YEAST,0.8543593778718558,1.0,-0.05187473819712037
sp|P39076|TCPB_YEAST,0.42219348562224535,1.0,0.09219174486877375
sp|P31787|ACBP_YEAST,0.9832774003605381,1.0,-1.1127183429510143
sp|P16451|ODPX_YEAST,0.6579172465275662,1.0,-0.4555733641347297
sp|P40185|MMF1_YEAST,0.41746904401808227,1.0,0.08285167232115356
sp|P19073|CDC42_YEAST,0.982269369463126,1.0,-0.6243017085494991
sp|P17555|CAP_YEAST,0.7649018382831879,1.0,-0.038815928616852347
sp|P54113|PUR91_YEAST,0.44885213565186144,1.0,-0.010148564684031433
sp|P25343|RV161_YEAST,0.018132097586703165,1.0,0.5449790703769116
sp|P25719|CYPC_YEAST,0.30804720803023466,1.0,0.06208668895612609
sp|P25340|ERG4_YEAST,0.07379119892659246,1.0,0.42038039437202457
sp|Q3E764|TMA7_YEAST,0.8079359015342805,1.0,-0.03889029125651611
sp|P39727|ERV46_YEAST,0.5779823071604127,1.0,-0.16068709378904522
sp|P23639|PSA2_YEAST,0.41012503880959467,1.0,0.10396851232410284
sp|P32895|KPR1_YEAST,0.6518367183704845,1.0,-0.3138838335205829
sp|P17709|HXKG_YEAST,0.42985726914873046,1.0,0.1306753273613328
sp|P33767|OSTB_YEAST,0.43090331164658413,1.0,-0.43158219495989175
sp|P37302|APE3_YEAST,0.4274622728638974,1.0,-0.182207099813958
sp|Q99257|MEX67_YEAST,0.4207775088701,1.0,-0.2392865983583512
sp|Q12680|GLT1_YEAST,0.195931557143357,1.0,0.2524388789249916
sp|Q01080|RPA49_YEAST,0.06816050382331292,1.0,0.3802325908676571
sp|P00942|TPIS_YEAST,0.4060779626489824,1.0,-0.1848844514266137
P08758ups|ANXA5_HUMAN_UPS,0.05820554186412131,1.0,0.8933637981956677
sp|P38523|GRPE_YEAST,0.8149272245879045,1.0,-0.23366586994695027
sp|P53303|ZPR1_YEAST,0.5199931685810824,1.0,-0.25623150268759726
sp|P35691|TCTP_YEAST,0.6155384753657226,1.0,-0.038616857083179926
sp|Q12250|RPN5_YEAST,0.020521790656877308,1.0,0.740378179437001
sp|Q04344|HNT1_YEAST,0.010819086782098067,1.0,0.0483777670508978
sp|P15873|PCNA_YEAST,0.44701165193234915,1.0,-0.14145886714577927
sp|Q04013|YHM2_YEAST,0.6180667918490893,1.0,0.12602861129572673
sp|P32621|GDA1_YEAST,0.4359184224046715,1.0,-0.1474956877235778
sp|Q04305|UTP15_YEAST,0.10013895131437699,1.0,0.40868658236364475
sp|P33297|PRS6A_YEAST,0.0015047654351650023,0.41716885106114365,0.6846412045420301
sp|P53742|NOG2_YEAST,0.037604991459342346,1.0,-0.13966117715733173
sp|P10664|RL4A_YEAST,0.44520562087018567,1.0,0.004944262849948089
sp|Q12480|ETFA_YEAST,0.6407406749735386,1.0,0.16973442562196706
sp|Q12532|RQC2_YEAST,0.01666114267135115,1.0,0.6198276815994497
sp|P46989|ATG27_YEAST,0.1044863416130717,1.0,0.3183715269683596
sp|P53299|TIM13_YEAST,0.9160338530674809,1.0,-0.030373089547408583
sp|P33734|HIS5_YEAST,0.08534206339238072,1.0,-0.02544095776389721
sp|Q12136|SAS10_YEAST,0.8857758415710348,1.0,-0.32449320640174406
sp|Q01939|PRS8_YEAST,0.6479375333229027,1.0,-0.04679858503908522
sp|P09457|ATPO_YEAST,0.34438901704723207,1.0,-0.04375287243455025
sp|P32911|SUI1_YEAST,0.7554895330797271,1.0,0.10036837267600518
sp|P49687|NU145_YEAST,0.9918066094800935,1.0,-0.4274979746760339
sp|Q12335|PST2_YEAST,0.42544826917187306,1.0,0.482298437469888
sp|Q04491|SEC13_YEAST,0.3199204662279044,1.0,0.31421750936168696
sp|P32588|PUB1_YEAST,0.2565757735332847,1.0,0.008714288537959192
sp|P20424|SRP54_YEAST,0.061002541488491026,1.0,-0.38523581953583586
sp|Q12122|HOSM_YEAST,0.4882947489072448,1.0,-0.5513076337944535
sp|P53163|MNP1_YEAST,0.6344008012774691,1.0,-0.01881885631570146
sp|P35189|TAF14_YEAST,0.3288415014014494,1.0,-0.23548180824416587
sp|P48606|TBCA_YEAST,0.8337060419224942,1.0,-0.0016797275599387262
sp|Q07896|NOC3_YEAST,0.053590032254207456,1.0,0.428633881884104
P06732ups|KCRM_HUMAN_UPS,6.194964291484158e-05,0.04605542134281694,2.393078334179417
sp|P40075|SCS2_YEAST,0.4076320893354342,1.0,-0.018575769303672256
sp|O14455|RL36B_YEAST,0.3244590234274396,1.0,-0.12607095394071877
sp|Q02821|IMA1_YEAST,0.5002285487515943,1.0,0.012716172883088461
sp|P39985|DPO5_YEAST,0.9627800211356733,1.0,-0.3684005326426085
sp|P10080|SSBP1_YEAST,0.7372366308609626,1.0,0.07188287954970107
sp|Q12306|SMT3_YEAST,0.37782673451607623,1.0,0.08741100163515902
sp|Q12211|PUS1_YEAST,0.6750595485146331,1.0,-0.11486130538973516
sp|P53337|ERV29_YEAST,0.5540184456145323,1.0,-0.8377808101877822
sp|P43588|RPN11_YEAST,0.6846525321227316,1.0,0.00027988387957478267
sp|Q06103|RPN7_YEAST,0.7238615230882528,1.0,-0.29558533260970155
sp|P00358|G3P2_YEAST,0.11244105488385743,1.0,-0.26230290140841994
sp|P20447|DBP3_YEAST,0.015828199498160143,1.0,0.713777145364265
sp|Q12114|CHS5_YEAST,0.08241297456072984,1.0,0.5791784935331536
sp|P15992|HSP26_YEAST,0.10613179987475116,1.0,-0.11407341105754061
sp|Q12154|GET3_YEAST,0.3622923692352963,1.0,0.2387847465891658
P00709ups|LALBA_HUMAN_UPS,0.00044525975184440166,0.16683210905541443,1.9769808036816654
sp|P15496|IDI1_YEAST,0.745140108714577,1.0,-1.0693620070263696
sp|Q05775|EIF3J_YEAST,0.07265453860531468,1.0,0.2480321104471391
sp|P09938|RIR2_YEAST,0.3834304439930332,1.0,-0.17441888794009444
sp|Q05050|EIS1_YEAST,0.018869124623270086,1.0,0.7567096161282763
sp|Q04225|RRB1_YEAST,0.3204579531280211,1.0,-0.2809648405567926
sp|Q6Q547|NOP10_YEAST,0.3983153525503236,1.0,0.27195768900239514
sp|P25297|PHO84_YEAST,0.8280030585982945,1.0,0.0887512816435887
sp|Q03048|COFI_YEAST,0.9957814581265401,1.0,-0.6629854232616204
sp|P53549|PRS10_YEAST,0.43160079491340975,1.0,-0.35517703569195724
sp|P32486|KRE6_YEAST,0.7199609030301425,1.0,-0.3790979476696297
sp|P80210|PURA_YEAST,0.8378275215621711,1.0,-0.6737599017316569
sp|P05759|RS31_YEAST,0.5245655287021787,1.0,0.05229821889536268
sp|P38130|KTR3_YEAST,0.1436628683344027,1.0,-0.37565355012557394
sp|P54783|ALO_YEAST,0.6051987107072839,1.0,-0.4874387254733903
sp|P19881|PNPP_YEAST,0.7429094641071838,1.0,-0.2852317273012221
sp|P32419|MDHP_YEAST,0.06282058471268363,1.0,0.1698526248824468
P02144ups|MYG_HUMAN_UPS,3.70763722892106e-05,0.044965987668122064,3.345441489435973
sp|Q05933|ARPC3_YEAST,0.16376180880779379,1.0,0.160692255674034
sp|P00890|CISY1_YEAST,0.9794456481626953,1.0,-0.7230533070172788
sp|P61830|H3_YEAST,0.7628062739276963,1.0,0.15799831720206292
sp|P38687|SRP68_YEAST,0.42054545678348576,1.0,0.039734267278134894
sp|P28000|RPAC2_YEAST,0.17476897093319224,1.0,-0.16618158415890782
sp|P38891|BCA1_YEAST,0.1030949319637321,1.0,-0.13107305768631222
P01344ups|IGF2_HUMAN_UPS,0.0018727631325490361,0.42413913553377103,2.547795713717433
sp|P49166|RL37A_YEAST,0.4014695754139291,1.0,-0.11222985881197545
sp|P02400|RLA4_YEAST,0.7434258556324043,1.0,-0.13340231039057393
sp|P36160|RPF2_YEAST,0.2790290892489697,1.0,0.16570433658631423
sp|Q12692|H2AZ_YEAST,0.03460398640382133,1.0,-0.00276381270464654
sp|P40414|TPM2_YEAST,0.1853886827351353,1.0,0.01779719809404649
sp|P11938|RAP1_YEAST,0.09068994215258774,1.0,0.4032732622269961
sp|Q96VH5|MIC10_YEAST,0.2981009915607516,1.0,0.010682193384099037
P00918ups|CAH2_HUMAN_UPS,0.0002915448261706594,0.14634559675783385,2.3054896778874117
sp|P40693|RLP7_YEAST,0.4693886753312506,1.0,-0.5575737719194986
sp|P15700|KCY_YEAST,0.004595137477609634,0.881827913302427,1.286876662638683
sp|P53633|PRA1_YEAST,0.610635095603077,1.0,0.12781029549953793
